FID,GPID,ADDRESS,Shape__Are,DAUID,DA_ID,pop_2016_2,pop_2011,pop_chng_p,pop_dens,land_area,dwell_dens,0_14_yrs,15_64_yrs,65_plus_yr,20_24_yrs,20_24_pct,0_14_pct,15_64_pct,65_pls_pct,pop_age_av,dwellings,s_d_h,s_d_h_pct,hs_size_av,dwl_chld,dwl_chld_p,ave_inc,median_val,ave_val,owner,owner_pct,rentr,rentr_pct,own_30pls,rnt_30pls,rent_av,highr_ed,bach,bach_pct,mast,mast_pct,doct,doct_pct,unemployme,commute,transit,transit_p,walk,walk_pct,bicyc,bicyc_pct,mvrs_1yr_p,mvrs_3yr_p,noise_km,bark_km,bylaw_km,other_km,total_km,SCHOOL,Ranking,Ave_Rating,trees_km,walkscore,bikescore,ws_ave,bs_ave,FID_2,GPID_2,ADDRESS_2,LIST_PRICE,SOLD_ON,SELL_PRICE,DOM,BDRMS,BDRMS+,SIZE_SQFT,AGE,STYLE,BSMT,ASS_YR,ASS_AMT,TAX_YR,TAX_AMT,LOT_DPTH,LOT_FRNT,PARCEL_NO,COMMUNITY,TYPE,LAT,LON
"45323","2000015481",38 BAXTER DRIVE,21704.421875000000000,"35230393",35230393.000000000000000,4493.000000000000000,3214.000000000000000,39.799999999999997,3611.699999999999818,1.200000000000000,1299.200000000000045,1055.000000000000000,3105.000000000000000,335.000000000000000,340.000000000000000,7.600000000000000,23.500000000000000,69.200000000000003,7.500000000000000,33.700000000000003,1495.000000000000000,790.000000000000000,52.799999999999997,3.000000000000000,830.000000000000000,55.500000000000000,80801.000000000000000,501027.000000000058208,526109.000000000000000,1235.000000000000000,82.900000000000006,255.000000000000000,17.100000000000001,19.800000000000001,37.299999999999997,1538.000000000000000,3450.000000000000000,1315.000000000000000,38.100000000000001,245.000000000000000,7.100000000000000,95.000000000000000,2.800000000000000,6.600000000000000,2195.000000000000000,75.000000000000000,3.400000000000000,20.000000000000000,0.900000000000000,10.000000000000000,0.500000000000000,13.600000000000000,46.100000000000001,34.796,2.24260044,3.78547263,206.68663025,247.51211548,Sir Isaac Brock,8.00000000000,8.00000000000,0.00000000000,"27","36",18.013,33.253,"45323","2000015481",38 BAXTER DRIVE,1199500.000000000232831,"August 30, 2021",1360777.000000000000000,5.000000000000000,3.000000000000000,,,15.000000000000000,2-Storey,Finished,,,2021.000000000000000,6488.229999999999563,111.730000000000004,40.090000000000003,"-",Pine Ridge,ResidentialProperty,43.515283969999999,-80.178871070000000
"30019","2000002810",4 SUNRISE COURT,101358.925781250000000,"35230415",35230415.000000000000000,439.000000000000000,449.000000000000000,-2.200000000000000,2150.900000000000091,0.200000000000000,710.000000000000000,70.000000000000000,325.000000000000000,40.000000000000000,35.000000000000000,8.000000000000000,15.900000000000000,73.900000000000006,9.100000000000000,39.299999999999997,145.000000000000000,120.000000000000000,82.799999999999997,3.000000000000000,75.000000000000000,51.700000000000003,71210.000000000000000,400484.000000000000000,407212.000000000000000,130.000000000000000,96.299999999999997,10.000000000000000,7.400000000000000,11.500000000000000,0.000000000000000,0.000000000000000,375.000000000000000,85.000000000000000,22.699999999999999,10.000000000000000,2.700000000000000,0.000000000000000,0.000000000000000,8.800000000000002,250.000000000000000,20.000000000000000,8.000000000000000,10.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,9.900000000000000,19.800000000000001,2.676,2.37347984,1.08043134,131.20314026,137.33433533,Taylor Evans,6.70000000000,7.13000000000,22.17520746010,"40",,21.894,29.723,"30019","2000002810",4 SUNRISE COURT,839500.000000000000000,"August 15, 2021",815000.000000000000000,12.000000000000000,3.000000000000000,,1500.000000000000000,30.000000000000000,Sidesplit 4,Full,2020.000000000000000,393000.000000000000000,2021.000000000000000,4490.399999999999636,113.189999999999998,55.770000000000003,"-",Parkwood Gardens,ResidentialProperty,43.516112999999997,-80.282931550000001
"2238","2000024392",46 TALBOT STREET,14337.308593750000000,"35230169",35230169.000000000000000,451.000000000000000,470.000000000000000,-4.000000000000000,1629.299999999999955,0.300000000000000,864.299999999999955,50.000000000000000,295.000000000000000,105.000000000000000,45.000000000000000,10.000000000000000,11.100000000000000,65.599999999999994,23.300000000000001,43.399999999999999,180.000000000000000,145.000000000000000,80.599999999999994,2.500000000000000,60.000000000000000,33.299999999999997,82586.000000000000000,600036.000000000000000,670854.000000000116415,155.000000000000000,83.799999999999997,30.000000000000000,16.199999999999999,12.900000000000000,0.000000000000000,0.000000000000000,470.000000000000000,200.000000000000000,42.600000000000001,50.000000000000000,10.600000000000000,20.000000000000000,4.300000000000000,0.000000000000000,265.000000000000000,10.000000000000000,3.800000000000000,45.000000000000000,17.000000000000000,0.000000000000000,0.000000000000000,14.800000000000001,28.699999999999999,40.760,2.00054812,2.11718631,216.20788574,261.08569336,Priory Park,6.00000000000,4.85000000000,67.17337388510,"98",,46.872,36.064,"2238","2000024392",46 TALBOT STREET,799900.000000000000000,"September 14, 2021",930000.000000000000000,8.000000000000000,2.000000000000000,2.000000000000000,,,Bungalow,Apartment,,,2020.000000000000000,6444.819999999999709,94.000000000000000,56.000000000000000,"712410087",Old University,ResidentialProperty,43.530673999999998,-80.239311999999998
"14719","2000002640",14 HOLLYBERRY PLACE,148585.136718750000000,"35230412",35230412.000000000000000,401.000000000000000,428.000000000000000,-6.300000000000000,3866.900000000000091,0.100000000000000,1220.000000000000000,50.000000000000000,330.000000000000000,20.000000000000000,45.000000000000000,11.300000000000001,12.500000000000000,82.500000000000000,5.000000000000000,38.600000000000001,120.000000000000000,120.000000000000000,100.000000000000000,3.200000000000000,80.000000000000000,66.700000000000003,69067.000000000000000,459488.999999999941792,469000.999999999941792,120.000000000000000,96.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,380.000000000000000,120.000000000000000,31.600000000000001,25.000000000000000,6.600000000000000,0.000000000000000,0.000000000000000,3.200000000000000,285.000000000000000,25.000000000000000,8.800000000000002,10.000000000000000,3.500000000000000,0.000000000000000,0.000000000000000,12.900000000000000,18.800000000000001,8.680,2.84940600,0.97290868,132.55332947,145.05532837,Taylor Evans,6.70000000000,7.13000000000,33.16890920300,"13","56",34.945,45.491,"14719","2000002640",14 HOLLYBERRY PLACE,839900.000000000000000,"May 06, 2021",960069.000000000000000,6.000000000000000,3.000000000000000,,1500.000000000000000,50.000000000000000,2-Storey,Full,2021.000000000000000,449000.000000000000000,2020.000000000000000,5041.560000000000400,106.000000000000000,35.530000000000001,"712540607",Parkwood Gardens,ResidentialProperty,43.521720000000002,-80.281476200000000
"6904","2000038943",188 STEVENSON STREET NORTH,34543.421875000000000,"35230162",35230162.000000000000000,514.000000000000000,502.000000000000000,2.400000000000000,4485.199999999999818,0.100000000000000,2336.400000000000091,65.000000000000000,375.000000000000000,75.000000000000000,40.000000000000000,7.800000000000000,12.600000000000000,72.799999999999997,14.600000000000000,40.299999999999997,250.000000000000000,105.000000000000000,42.000000000000000,2.100000000000000,80.000000000000000,32.000000000000000,44258.000000000000000,323855.000000000058208,371530.000000000000000,85.000000000000000,35.399999999999999,150.000000000000000,62.500000000000000,16.699999999999999,43.299999999999997,953.000000000000000,455.000000000000000,80.000000000000000,17.600000000000001,10.000000000000000,2.200000000000000,0.000000000000000,0.000000000000000,9.100000000000000,275.000000000000000,25.000000000000000,9.100000000000000,25.000000000000000,9.100000000000000,10.000000000000000,3.600000000000000,19.000000000000000,53.000000000000000,15.474,2.84626603,1.34041262,253.97613525,273.63442993,John Galt,4.40000000000,5.10000000000,72.58460649720,"51","67",54.500,59.500,"6904","2000038943",188 STEVENSON STREET NORTH,419900.000000000000000,"July 07, 2021",410000.000000000000000,8.000000000000000,3.000000000000000,,700.000000000000000,99.000000000000000,Bungalow,Part Bsmt,2016.000000000000000,234000.000000000000000,2021.000000000000000,2673.699999999999818,102.890000000000001,39.990000000000002,"-",Central East,ResidentialProperty,43.557537300000000,-80.241065000000006
"22986","2000005722",52 STARVIEW CRESCENT,10179.437500000000000,"35230372",35230372.000000000000000,737.000000000000000,758.000000000000000,-2.800000000000000,4431.699999999999818,0.200000000000000,1594.099999999999909,170.000000000000000,530.000000000000000,45.000000000000000,35.000000000000000,4.700000000000000,23.000000000000000,71.599999999999994,6.100000000000000,35.200000000000003,270.000000000000000,220.000000000000000,81.500000000000000,2.700000000000000,135.000000000000000,50.000000000000000,60288.000000000000000,331339.000000000058208,336300.999999999941792,265.000000000000000,93.000000000000000,25.000000000000000,8.800000000000002,9.400000000000000,0.000000000000000,0.000000000000000,650.000000000000000,140.000000000000000,21.500000000000000,35.000000000000000,5.400000000000000,0.000000000000000,0.000000000000000,2.800000000000000,515.000000000000000,10.000000000000000,1.900000000000000,10.000000000000000,1.900000000000000,10.000000000000000,1.900000000000000,10.400000000000000,25.300000000000001,25.165,13.50269127,2.47356391,350.48049927,391.61962891,William C. Winegard,5.80000000000,5.78000000000,0.00000000000,"32","37",30.731,33.718,"22986","2000005722",52 STARVIEW CRESCENT,739900.000000000000000,"June 27, 2021",745000.000000000000000,12.000000000000000,3.000000000000000,1.000000000000000,1100.000000000000000,30.000000000000000,2-Storey,Finished,,,2020.000000000000000,3997.320000000000164,109.909999999999997,31.820000000000000,"714930351",Grange Hill East,ResidentialProperty,43.565966940000003,-80.228202550000006
"35232","2000042270",77 NORMA CRESCENT,17462.152343750000000,"35230071",35230071.000000000000000,2141.000000000000000,1392.000000000000000,53.799999999999997,1421.599999999999909,1.500000000000000,521.899999999999977,505.000000000000000,1440.000000000000000,195.000000000000000,130.000000000000000,6.100000000000000,23.600000000000001,67.299999999999997,9.100000000000000,34.500000000000000,775.000000000000000,325.000000000000000,41.899999999999999,2.700000000000000,365.000000000000000,47.100000000000001,58706.000000000000000,374132.999999999941792,394683.000000000058208,535.000000000000000,68.599999999999994,245.000000000000000,31.399999999999999,21.500000000000000,36.700000000000003,1069.000000000000000,1575.000000000000000,365.000000000000000,23.199999999999999,55.000000000000000,3.500000000000000,15.000000000000000,1.000000000000000,4.300000000000000,1050.000000000000000,75.000000000000000,7.100000000000000,20.000000000000000,1.900000000000000,10.000000000000000,1.000000000000000,10.800000000000001,51.399999999999999,9.652,5.80608845,3.27554893,148.48188782,167.21322632,Brant Ave,4.60000000000,4.30000000000,0.00000000000,"69",,22.146,43.024,"35232","2000042270",77 NORMA CRESCENT,1549000.000000000000000,"October 06, 2021",1700000.000000000000000,7.000000000000000,4.000000000000000,2.000000000000000,,,2-Storey,Apartment,,,2021.000000000000000,6761.470000000000255,166.789999999999992,41.990000000000002,"-",Brant,ResidentialProperty,43.583467589999998,-80.258831599999994
"17091","2000014114",74 MARSH CRESCENT,7719.714843750000000,"35230396",35230396.000000000000000,2430.000000000000000,1983.000000000000000,22.500000000000000,5185.699999999999818,0.500000000000000,1719.099999999999909,645.000000000000000,1595.000000000000000,195.000000000000000,155.000000000000000,6.400000000000000,26.500000000000000,65.599999999999994,8.000000000000000,33.600000000000001,785.000000000000000,455.000000000000000,58.000000000000000,3.100000000000000,450.000000000000000,57.299999999999997,72894.000000000000000,449767.000000000058208,493438.000000000000000,685.000000000000000,86.700000000000003,110.000000000000000,13.900000000000000,17.600000000000001,59.100000000000001,1483.000000000000000,1775.000000000000000,685.000000000000000,38.600000000000001,160.000000000000000,9.000000000000000,40.000000000000000,2.300000000000000,4.600000000000000,1140.000000000000000,55.000000000000000,4.800000000000000,30.000000000000000,2.600000000000000,10.000000000000000,0.900000000000000,12.600000000000000,38.000000000000000,21.399,2.08675790,1.85900915,213.58059692,238.92507935,Sir Isaac Brock,8.00000000000,8.00000000000,0.00000000000,"66","58",21.107,39.452,"17091","2000014114",74 MARSH CRESCENT,1050000.000000000000000,"August 09, 2021",1150000.000000000000000,5.000000000000000,3.000000000000000,1.000000000000000,1500.000000000000000,30.000000000000000,2-Storey,Fin W/O,,,2021.000000000000000,5644.000000000000000,103.000000000000000,33.000000000000000,"-",Pine Ridge,ResidentialProperty,43.518962899999998,-80.182945439999997
"27210","2000034661",90 VANCOUVER DRIVE,58005.957031250000000,"35230055",35230055.000000000000000,511.000000000000000,512.000000000000000,-0.200000000000000,2580.800000000000182,0.200000000000000,1015.000000000000000,80.000000000000000,345.000000000000000,85.000000000000000,45.000000000000000,8.800000000000002,15.699999999999999,67.599999999999994,16.699999999999999,41.100000000000001,195.000000000000000,165.000000000000000,84.599999999999994,2.600000000000000,90.000000000000000,46.200000000000003,67323.000000000000000,370624.000000000000000,391584.000000000000000,170.000000000000000,89.500000000000000,25.000000000000000,13.199999999999999,11.800000000000001,0.000000000000000,0.000000000000000,465.000000000000000,115.000000000000000,24.699999999999999,20.000000000000000,4.300000000000000,0.000000000000000,0.000000000000000,10.900000000000000,255.000000000000000,15.000000000000000,5.900000000000000,25.000000000000000,9.800000000000001,0.000000000000000,0.000000000000000,10.500000000000000,28.600000000000001,9.382,3.84097934,1.76612508,358.34478760,373.33105469,Ottawa Cres,4.40000000000,4.20000000000,58.05938727660,"47","60",40.768,53.714,"27210","2000034661",90 VANCOUVER DRIVE,695000.000000000000000,"August 23, 2021",777777.999999999883585,5.000000000000000,4.000000000000000,,1100.000000000000000,99.000000000000000,Bungalow,Finished,2021.000000000000000,330000.000000000000000,2021.000000000000000,3770.610000000000127,60.000000000000000,119.000000000000000,"713290031",Two Rivers,ResidentialProperty,43.563709000000003,-80.242377000000005
"31233","2000017094",83 CEDAR STREET,32169.964843750000000,"35230272",35230272.000000000000000,1252.000000000000000,1271.000000000000000,-1.500000000000000,1201.400000000000091,1.000000000000000,626.899999999999977,140.000000000000000,900.000000000000000,215.000000000000000,165.000000000000000,13.199999999999999,11.199999999999999,72.000000000000000,17.199999999999999,41.600000000000001,560.000000000000000,195.000000000000000,34.799999999999997,2.200000000000000,175.000000000000000,31.300000000000001,65796.000000000000000,400119.000000000058208,419494.000000000000000,305.000000000000000,55.000000000000000,255.000000000000000,45.899999999999999,9.800000000000001,47.100000000000001,1070.000000000000000,1045.000000000000000,420.000000000000000,40.200000000000003,110.000000000000000,10.500000000000000,40.000000000000000,3.800000000000000,4.200000000000000,620.000000000000000,85.000000000000000,13.699999999999999,65.000000000000000,10.500000000000000,25.000000000000000,4.000000000000000,25.800000000000001,46.200000000000003,24.543,2.84517169,2.11136270,379.58703613,409.08682251,Priory Park,6.00000000000,4.85000000000,79.91296173230,"75",,42.703,28.486,"31233","2000017094",83 CEDAR STREET,699900.000000000000000,"July 19, 2021",700000.000000000000000,12.000000000000000,3.000000000000000,,700.000000000000000,99.000000000000000,Sidesplit 3,Finished,,,2021.000000000000000,3919.139999999999873,64.620000000000005,71.000000000000000,"712470171",Old University,ResidentialProperty,43.529939050000003,-80.252495139999994
"1689","2000003816",28 WALMAN DRIVE,22142.019531250000000,"35230187",35230187.000000000000000,518.000000000000000,518.000000000000000,0.000000000000000,1134.200000000000045,0.500000000000000,626.100000000000023,70.000000000000000,415.000000000000000,35.000000000000000,100.000000000000000,19.399999999999999,13.600000000000000,80.599999999999994,6.800000000000000,34.100000000000001,185.000000000000000,150.000000000000000,81.099999999999994,2.800000000000000,70.000000000000000,37.799999999999997,61169.000000000000000,376295.000000000058208,378152.999999999941792,115.000000000000000,67.599999999999994,60.000000000000000,35.299999999999997,0.000000000000000,66.700000000000003,1493.000000000000000,445.000000000000000,135.000000000000000,30.300000000000001,25.000000000000000,5.600000000000000,10.000000000000000,2.200000000000000,5.700000000000000,285.000000000000000,15.000000000000000,5.300000000000000,30.000000000000000,10.500000000000000,0.000000000000000,0.000000000000000,15.199999999999999,38.399999999999999,104.122,1.67150986,5.36481857,445.18887329,556.34393311,Jean Little,6.20000000000,5.98000000000,9.61819561000,,,47.124,59.843,"1689","2000003816",28 WALMAN DRIVE,649000.000000000000000,"June 26, 2021",649000.000000000000000,5.000000000000000,4.000000000000000,,1100.000000000000000,30.000000000000000,2-Storey,Finished,2021.000000000000000,331000.000000000000000,2021.000000000000000,3782.000000000000000,123.730000000000004,38.649999999999999,"712230098",Kortright Hills,ResidentialProperty,43.515521999999997,-80.228621000000004
"18522","2000004146",93 TEAL DRIVE,1533.265625000000000,"35230496",35230496.000000000000000,1058.000000000000000,980.000000000000000,8.000000000000000,288.699999999999989,3.700000000000000,93.400000000000006,215.000000000000000,730.000000000000000,115.000000000000000,80.000000000000000,7.500000000000000,20.300000000000001,68.900000000000006,10.800000000000001,37.399999999999999,335.000000000000000,255.000000000000000,76.099999999999994,3.200000000000000,200.000000000000000,59.700000000000003,89951.000000000000000,536546.000000000000000,533582.000000000000000,315.000000000000000,92.599999999999994,20.000000000000000,5.900000000000000,9.500000000000000,0.000000000000000,0.000000000000000,820.000000000000000,325.000000000000000,39.600000000000001,65.000000000000000,7.900000000000000,15.000000000000000,1.800000000000000,1.500000000000000,600.000000000000000,15.000000000000000,2.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.500000000000000,31.000000000000000,7.763,0.36154494,0.89709747,78.74118805,87.76319122,Kortright Hills,6.50000000000,6.53000000000,0.00000000000,"8","49",12.673,42.654,"18522","2000004146",93 TEAL DRIVE,898000.000000000000000,"August 19, 2021",898000.000000000000000,14.000000000000000,3.000000000000000,,1500.000000000000000,30.000000000000000,Backsplit 5,Finished,2016.000000000000000,430000.000000000000000,2021.000000000000000,4913.220000000000255,131.460000000000008,32.810000000000002,"712190276",Kortright Hills,ResidentialProperty,43.497645409999997,-80.227265880000004
"17955","2000009394",38 KEATS CRESCENT,29041.949218750000000,"35230189",35230189.000000000000000,483.000000000000000,498.000000000000000,-3.000000000000000,2985.199999999999818,0.200000000000000,1350.000000000000000,60.000000000000000,345.000000000000000,75.000000000000000,55.000000000000000,11.300000000000001,12.400000000000000,71.099999999999994,15.500000000000000,41.500000000000000,180.000000000000000,150.000000000000000,83.299999999999997,2.600000000000000,85.000000000000000,47.200000000000003,64221.000000000000000,450056.000000000000000,462860.000000000000000,150.000000000000000,81.099999999999994,35.000000000000000,18.899999999999999,0.000000000000000,0.000000000000000,1450.000000000000000,460.000000000000000,190.000000000000000,41.299999999999997,45.000000000000000,9.800000000000001,15.000000000000000,3.300000000000000,8.300000000000002,305.000000000000000,30.000000000000000,9.800000000000001,55.000000000000000,18.000000000000000,0.000000000000000,0.000000000000000,13.300000000000001,23.500000000000000,48.468,2.35900044,3.10365534,242.46324158,296.39163208,Jean Little,6.20000000000,5.98000000000,48.17081875200,"48","61",41.657,49.313,"17955","2000009394",38 KEATS CRESCENT,1125000.000000000000000,"August 09, 2021",1150000.000000000000000,14.000000000000000,4.000000000000000,2.000000000000000,1500.000000000000000,50.000000000000000,Backsplit 4,Finished,2021.000000000000000,587000.000000000000000,2021.000000000000000,6707.600000000000364,105.000000000000000,51.000000000000000,"712280109",Kortright Hills,ResidentialProperty,43.517150070000000,-80.219080160000004
"638","2000007402",99 MAPLE STREET,29401.777343750000000,"35230142",35230142.000000000000000,432.000000000000000,390.000000000000000,10.800000000000001,1791.799999999999955,0.200000000000000,804.200000000000045,55.000000000000000,280.000000000000000,100.000000000000000,35.000000000000000,8.100000000000000,12.800000000000001,65.099999999999994,23.300000000000001,42.899999999999999,175.000000000000000,135.000000000000000,77.099999999999994,2.400000000000000,60.000000000000000,34.299999999999997,70611.000000000000000,500620.999999999941792,607337.999999999883585,140.000000000000000,82.400000000000006,30.000000000000000,17.600000000000001,17.899999999999999,80.000000000000000,0.000000000000000,400.000000000000000,180.000000000000000,45.000000000000000,25.000000000000000,6.300000000000000,30.000000000000000,7.500000000000000,9.400000000000000,200.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,10.000000000000000,15.000000000000000,7.500000000000000,13.800000000000001,31.899999999999999,21.780,1.58750439,1.44896388,260.47625732,285.29312134,Priory Park,6.00000000000,4.85000000000,41.15588533950,"31","34",42.447,32.263,"638","2000007402",99 MAPLE STREET,1089900.000000000000000,"November 05, 2021",1060000.000000000000000,11.000000000000000,3.000000000000000,1.000000000000000,,99.000000000000000,1 1/2 Storey,Finished,2021.000000000000000,530000.000000000000000,2021.000000000000000,6055.829999999999927,150.000000000000000,60.000000000000000,"-",Old University,ResidentialProperty,43.532483599999999,-80.244444900000005
"31187","2000015404",10 BRIGHT LANE,13477.859375000000000,"35230393",35230393.000000000000000,4493.000000000000000,3214.000000000000000,39.799999999999997,3611.699999999999818,1.200000000000000,1299.200000000000045,1055.000000000000000,3105.000000000000000,335.000000000000000,340.000000000000000,7.600000000000000,23.500000000000000,69.200000000000003,7.500000000000000,33.700000000000003,1495.000000000000000,790.000000000000000,52.799999999999997,3.000000000000000,830.000000000000000,55.500000000000000,80801.000000000000000,501027.000000000058208,526109.000000000000000,1235.000000000000000,82.900000000000006,255.000000000000000,17.100000000000001,19.800000000000001,37.299999999999997,1538.000000000000000,3450.000000000000000,1315.000000000000000,38.100000000000001,245.000000000000000,7.100000000000000,95.000000000000000,2.800000000000000,6.600000000000000,2195.000000000000000,75.000000000000000,3.400000000000000,20.000000000000000,0.900000000000000,10.000000000000000,0.500000000000000,13.600000000000000,46.100000000000001,8.476,1.83717811,1.08412457,137.75047302,149.14862061,Sir Isaac Brock,8.00000000000,8.00000000000,0.00000000000,"4","37",6.000,36.979,"31187","2000015404",10 BRIGHT LANE,1475000.000000000000000,"October 09, 2021",1625000.000000000000000,4.000000000000000,4.000000000000000,,2500.000000000000000,15.000000000000000,2-Storey,Finished,2021.000000000000000,762000.000000000000000,2021.000000000000000,8706.680000000000291,105.000000000000000,54.000000000000000,"-",Guelph South,ResidentialProperty,43.515704720000002,-80.184260100000003
"44974","2000036840",10 MAUDE LANE,28424.261718750000000,"35230227",35230227.000000000000000,2324.000000000000000,1150.000000000000000,102.099999999999994,1102.299999999999955,2.100000000000000,392.399999999999977,555.000000000000000,1565.000000000000000,200.000000000000000,120.000000000000000,5.200000000000000,23.899999999999999,67.299999999999997,8.600000000000000,32.799999999999997,815.000000000000000,450.000000000000000,55.200000000000003,2.900000000000000,430.000000000000000,52.799999999999997,60634.000000000000000,401256.000000000000000,443923.000000000058208,710.000000000000000,89.299999999999997,85.000000000000000,10.699999999999999,21.100000000000001,27.800000000000001,1358.000000000000000,1690.000000000000000,475.000000000000000,28.100000000000001,60.000000000000000,3.600000000000000,15.000000000000000,0.900000000000000,4.100000000000000,1205.000000000000000,45.000000000000000,3.700000000000000,10.000000000000000,0.800000000000000,0.000000000000000,0.000000000000000,26.899999999999999,59.100000000000001,26.897,4.37323904,1.92904854,217.40310669,250.60304260,Brant Ave,4.60000000000,4.30000000000,0.00000000000,"1","24",5.405,37.689,"44974","2000036840",10 MAUDE LANE,779900.000000000000000,"May 08, 2021",815000.000000000000000,5.000000000000000,3.000000000000000,,,15.000000000000000,2-Storey,Full,,,2020.000000000000000,4603.649999999999636,119.750000000000000,30.090000000000000,"713560829",Grange Hill East,ResidentialProperty,43.580079840000003,-80.223232510000003
"2097","2000028524",7 STANLEY STREET,20012.277343750000000,"35230080",35230080.000000000000000,492.000000000000000,499.000000000000000,-1.400000000000000,3108.000000000000000,0.200000000000000,1243.799999999999955,100.000000000000000,340.000000000000000,55.000000000000000,25.000000000000000,5.100000000000000,20.199999999999999,68.700000000000003,11.100000000000000,37.600000000000001,195.000000000000000,175.000000000000000,89.700000000000003,2.400000000000000,85.000000000000000,43.600000000000001,63289.000000000000000,375000.999999999941792,464498.000000000000000,170.000000000000000,79.099999999999994,45.000000000000000,20.899999999999999,15.199999999999999,55.600000000000001,1355.000000000000000,385.000000000000000,135.000000000000000,35.100000000000001,60.000000000000000,15.600000000000000,10.000000000000000,2.600000000000000,5.300000000000000,240.000000000000000,10.000000000000000,4.200000000000000,25.000000000000000,10.400000000000000,15.000000000000000,6.300000000000000,11.800000000000001,39.799999999999997,13.712,4.38855124,2.46062613,370.74008179,391.30340576,Victory,6.00000000000,6.48000000000,18.34351829880,"85",,60.308,22.756,"2097","2000028524",7 STANLEY STREET,1199900.000000000232831,"November 27, 2021",1200000.000000000000000,2.000000000000000,3.000000000000000,1.000000000000000,2000.000000000000000,5.000000000000000,2-Storey,Finished,2021.000000000000000,448000.000000000000000,2021.000000000000000,5118.890000000000327,91.000000000000000,32.500000000000000,"712970413",Exhibition Park,ResidentialProperty,43.555581900000000,-80.269865039999999
"7810","2000014736",32 MCNULTY LANE,13477.859375000000000,"35230393",35230393.000000000000000,4493.000000000000000,3214.000000000000000,39.799999999999997,3611.699999999999818,1.200000000000000,1299.200000000000045,1055.000000000000000,3105.000000000000000,335.000000000000000,340.000000000000000,7.600000000000000,23.500000000000000,69.200000000000003,7.500000000000000,33.700000000000003,1495.000000000000000,790.000000000000000,52.799999999999997,3.000000000000000,830.000000000000000,55.500000000000000,80801.000000000000000,501027.000000000058208,526109.000000000000000,1235.000000000000000,82.900000000000006,255.000000000000000,17.100000000000001,19.800000000000001,37.299999999999997,1538.000000000000000,3450.000000000000000,1315.000000000000000,38.100000000000001,245.000000000000000,7.100000000000000,95.000000000000000,2.800000000000000,6.600000000000000,2195.000000000000000,75.000000000000000,3.400000000000000,20.000000000000000,0.900000000000000,10.000000000000000,0.500000000000000,13.600000000000000,46.100000000000001,10.677,2.03110433,1.25577748,147.96138000,161.92607117,Sir Isaac Brock,8.00000000000,8.00000000000,0.00000000000,"4","39",6.145,38.645,"7810","2000014736",32 MCNULTY LANE,1425000.000000000000000,"May 03, 2021",1600000.000000000000000,6.000000000000000,4.000000000000000,,2500.000000000000000,15.000000000000000,2-Storey,Part Fin,,,2020.000000000000000,7939.000000000000000,105.000000000000000,64.000000000000000,"-",Pine Ridge,ResidentialProperty,43.516459709999999,-80.184032310000006
"33983","2000005544",407 STARWOOD DRIVE,19777.546875000000000,"35230366",35230366.000000000000000,3631.000000000000000,3119.000000000000000,16.399999999999999,3210.400000000000091,1.100000000000000,1020.399999999999977,1015.000000000000000,2420.000000000000000,195.000000000000000,180.000000000000000,5.000000000000000,28.000000000000000,66.700000000000003,5.400000000000000,31.699999999999999,1145.000000000000000,685.000000000000000,59.799999999999997,3.200000000000000,710.000000000000000,62.000000000000000,70064.000000000000000,421096.999999999941792,433144.000000000000000,1120.000000000000000,94.900000000000006,60.000000000000000,5.100000000000000,13.800000000000001,33.299999999999997,1413.000000000000000,2675.000000000000000,790.000000000000000,29.500000000000000,120.000000000000000,4.500000000000000,25.000000000000000,0.900000000000000,3.200000000000000,2020.000000000000000,70.000000000000000,3.500000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.500000000000000,11.100000000000000,36.399999999999999,23.278,5.00314522,2.41902018,286.69726563,317.39562988,William C. Winegard,5.80000000000,5.78000000000,0.00000000000,"19","43",20.430,33.538,"33983","2000005544",407 STARWOOD DRIVE,839900.000000000000000,"August 30, 2021",870000.000000000000000,6.000000000000000,3.000000000000000,2.000000000000000,2000.000000000000000,30.000000000000000,2-Storey,Finished,2021.000000000000000,381000.000000000000000,2021.000000000000000,4353.340000000000146,,43.000000000000000,"714930240",Grange Hill East,ResidentialProperty,43.569499729999997,-80.232789850000003
